run,index,num_dots,answer1,answer2,points1,points2,time
2,37,19,10,15,9,5,2.39
2,13,38,15,18,5,3,4.66
2,134,28,18,22,3,1,3.51
2,21,58,20,25,2,0,2.64
2,28,168,30,35,0,0,3.06
2,99,92,27,32,0,0,2.44
2,119,109,30,32,0,0,3.91
2,57,67,20,24,2,0,2.07
2,11,19,12,14,7,5,3.22
2,19,13,10,10,9,9,3.12
2,141,16,12,15,7,5,2.97
2,67,39,17,19,3,2,2.12
2,71,34,20,22,2,1,2.45
2,18,3,3,3,0,0,0.91
2,117,38,17,20,3,2,3.68
2,86,28,15,18,5,3,7.19
2,105,13,10,12,9,7,3.29
2,130,22,17,20,3,2,3.82
2,136,10,8,8,9,9,2.67
2,12,76,28,32,0,0,5.64
2,124,12,10,10,9,9,3.23
2,138,3,3,3,0,0,1.09
2,74,46,20,22,2,1,3.75
2,83,31,17,20,3,2,3.67
2,25,19,15,16,5,4,2.33
2,58,38,20,22,2,1,3.57
2,14,20,15,17,5,3,3.04
2,73,45,20,23,2,0,3.84
2,39,18,13,16,6,4,2.96
2,31,23,15,18,5,3,2.76
2,137,79,20,24,2,0,3.77
2,38,23,17,19,3,2,3.64
2,95,38,20,22,2,1,3.06
2,68,81,20,25,2,0,3.60
2,77,16,15,18,5,3,2.67
2,142,2,2,2,0,0,1.11
2,49,2,2,2,0,0,3.41
2,55,7,6,5,6,4,2.74
2,76,2,2,2,0,0,0.97
2,148,142,38,40,0,0,4.74
2,118,35,18,20,3,2,3.04
2,70,7,7,7,8,8,2.22
2,44,22,10,13,9,6,2.56
2,46,115,25,27,0,0,3.02
2,36,93,20,25,2,0,2.52
2,92,78,20,25,2,0,1.91
2,29,68,26,32,0,0,2.77
2,93,34,17,19,3,2,2.24
2,101,16,12,15,7,5,1.99
2,8,19,13,15,6,5,2.71
2,40,26,15,18,5,3,2.81
2,47,101,22,27,1,0,2.59
2,53,77,29,31,0,0,4.14
2,60,107,28,26,0,0,4.17
2,48,24,17,20,3,2,4.51
2,23,21,14,16,5,4,3.50
2,64,6,6,6,6,6,1.93
2,3,41,24,24,0,0,4.64
2,54,80,20,23,2,0,5.82
2,20,8,10,10,9,9,3.08
2,1,14,13,16,6,4,2.84
2,42,13,12,13,7,6,2.66
2,34,60,20,18,2,3,3.51
2,62,139,28,32,0,0,3.17
2,6,29,15,16,5,4,2.76
2,129,10,10,12,9,7,2.70
2,79,63,20,23,2,0,3.59
2,87,4,4,4,2,2,1.36
2,143,51,23,25,0,0,3.46
2,59,21,16,18,4,3,2.22
2,109,4,4,4,2,2,1.17
2,90,48,17,19,3,2,3.44
2,69,40,18,22,3,1,2.92
2,78,146,34,36,0,0,2.66
2,51,30,17,19,3,2,3.89
2,100,32,20,22,2,1,1.82
2,56,55,20,23,2,0,1.82
2,131,51,22,23,1,0,3.22
2,113,60,24,25,0,0,1.64
2,145,33,19,22,2,1,1.94
2,2,20,14,17,5,3,2.46
2,72,20,19,20,2,2,2.82
2,144,17,13,16,6,4,2.14
2,91,52,20,22,2,1,2.66
2,81,111,28,25,0,0,5.37
2,98,31,20,18,2,3,3.51
2,84,49,20,24,2,0,2.22
2,4,36,20,25,2,0,2.89
2,33,74,26,22,0,1,2.82
2,30,115,28,30,0,0,3.51
2,26,88,25,27,0,0,2.06
2,85,22,16,17,4,3,2.05
2,50,36,17,18,3,3,3.03
2,45,14,11,12,8,7,2.16
2,61,71,22,23,1,0,2.65
2,146,17,14,15,5,5,2.14
2,104,13,11,12,8,7,2.23
2,52,2,2,2,0,0,1.05
2,149,50,16,18,4,3,3.25
2,108,127,20,22,2,1,7.16
2,82,14,12,10,7,9,2.28
2,125,171,24,30,0,0,7.04
2,5,40,16,19,4,2,2.37
2,139,11,10,12,9,7,2.21
2,107,3,3,3,0,0,1.19
2,140,54,17,20,3,2,2.40
2,96,25,15,16,5,4,1.74
2,15,103,22,23,1,0,2.04
2,88,15,12,11,7,8,2.67
2,24,5,5,5,4,4,1.53
2,121,17,12,13,7,6,1.94
2,80,181,25,27,0,0,5.24
2,63,8,8,9,9,10,2.59
2,7,7,7,7,8,8,2.66
2,94,146,23,24,0,0,3.63
2,126,63,21,23,1,0,5.34
2,112,50,23,22,0,1,2.39
2,122,3,3,3,0,0,0.79
2,111,36,19,20,2,2,2.84
2,103,8,11,12,8,7,2.53
2,75,132,27,32,0,0,5.05
2,17,10,11,10,8,9,2.71
2,66,16,16,17,4,3,3.34
2,128,54,22,23,1,0,1.79
2,115,133,30,31,0,0,5.34
2,127,21,17,16,3,4,2.96
2,35,25,20,18,2,3,3.20
2,22,20,15,16,5,4,2.54
2,123,57,20,21,2,1,2.16
2,9,47,19,20,2,2,2.59
2,27,54,23,25,0,0,2.26
2,150,187,33,34,0,0,3.82
2,133,8,6,7,6,8,2.73
2,16,15,11,11,8,8,2.24
2,65,2,2,2,0,0,0.86
2,10,29,12,13,7,6,2.56
