run,index,num_dots,answer1,answer2,points1,points2,time
2,127,68,40,70,0,0,4.87
2,48,61,30,60,0,0,8.03
2,98,6,6,7,6,8,3.85
2,116,17,15,35,5,0,4.97
2,124,38,35,50,0,0,3.86
2,18,56,50,60,0,0,3.15
2,129,23,15,30,5,0,9.02
2,82,2,2,2,0,0,1.13
2,108,53,40,60,0,0,5.53
2,146,76,50,80,0,0,5.22
2,95,27,20,40,2,0,2.59
2,88,10,10,20,9,2,4.03
2,4,39,40,60,0,0,6.20
2,8,35,30,50,0,0,4.55
2,43,87,60,80,0,0,4.57
2,31,6,6,6,6,6,4.37
2,115,108,80,90,0,0,7.16
2,42,5,5,6,4,6,2.37
2,117,136,80,90,0,0,4.91
2,137,29,30,50,0,0,5.17
2,145,56,30,45,0,0,3.66
2,22,7,6,8,6,9,5.22
2,71,48,3,5,0,4,4.30
2,79,77,3,50,0,0,8.10
2,52,38,30,50,0,0,14.12
2,80,117,50,65,0,0,3.44
2,9,50,25,50,0,0,5.87
2,113,4,4,4,2,2,2.17
2,50,55,70,8,0,9,3.95
2,130,150,90,90,0,0,3.27
2,67,18,45,50,0,0,8.41
2,12,35,30,45,0,0,3.12
2,16,89,60,80,0,0,3.37
2,47,18,25,45,0,0,3.93
2,135,45,45,60,0,0,9.59
2,81,9,10,15,9,5,4.65
2,128,25,35,45,0,0,4.07
2,17,10,10,15,9,5,3.00
2,126,29,3045,45,0,0,5.17
2,78,64,45,60,0,0,8.29
2,54,23,30,45,0,0,6.79
2,118,24,50,70,0,0,7.28
2,149,48,60,70,0,0,2.12
2,55,4,4,4,2,2,1.51
2,6,116,70,80,0,0,2.86
2,90,10,10,15,9,5,1.90
2,72,11,10,10,9,9,2.09
2,99,31,30,40,0,0,3.43
2,93,20,30,25,0,0,5.03
2,74,30,20,30,2,0,3.79
2,45,14,10,15,9,5,1.88
2,68,64,70,80,0,0,4.85
2,14,33,30,50,0,0,4.36
2,133,134,70,80,0,0,3.62
2,104,36,40,50,0,0,7.24
2,61,32,30,35,0,0,3.82
2,29,19,70,60,0,0,6.90
2,85,29,30,40,0,0,3.88
2,148,60,60,70,0,0,2.71
2,27,128,70,75,0,0,4.62
2,64,97,70,75,0,0,4.40
2,3,40,30,35,0,0,3.31
2,23,79,50,56,0,0,8.23
2,120,55,40,50,0,0,4.36
2,66,5,5,5,4,4,2.20
2,5,2,2,2,0,0,1.74
2,1,19,25,30,0,0,8.82
2,141,109,80,70,0,0,3.45
2,25,56,30,60,0,0,4.24
2,30,3,3,3,0,0,1.60
2,53,3,3,3,0,0,1.51
2,44,23,30,45,0,0,4.15
2,125,16,20,30,2,0,4.17
2,39,41,40,50,0,0,3.13
2,109,64,60,70,0,0,2.50
2,77,80,60,70,0,0,3.45
2,38,5,5,5,4,4,2.36
2,122,55,40,60,0,0,5.13
2,131,97,50,60,0,0,3.68
2,101,70,60,80,0,0,3.35
2,94,228,80,90,0,0,3.29
2,59,22,25,45,0,0,3.26
2,143,11,10,15,9,5,1.59
2,96,34,20,30,2,0,2.94
2,105,7,8,9,9,10,4.22
2,69,24,20,30,2,0,5.54
2,11,224,80,90,0,0,3.27
2,58,90,65,70,0,0,4.66
2,92,5,5,5,4,4,1.69
2,134,33,30,35,0,0,2.77
2,63,98,80,70,0,0,3.09
2,89,29,35,45,0,0,3.38
2,15,24,30,50,0,0,3.88
2,13,44,50,60,0,0,5.15
2,132,10,10,10,9,9,1.77
2,26,26,20,20,2,2,3.37
2,136,8,10,10,9,9,1.61
2,37,93,60,55,0,0,4.31
2,83,2,2,2,0,0,1.76
2,123,17,20,35,2,0,3.83
2,57,76,6,60,6,0,3.91
2,33,2,2,2,0,0,2.36
2,138,105,65,70,0,0,8.23
2,62,59,50,60,0,0,3.35
2,7,15,15,25,5,0,3.69
2,112,29,306,60,0,0,15.49
2,100,3,3,3,0,0,1.63
2,46,26,25,45,0,0,3.26
2,103,42,45,60,0,0,3.14
2,10,30,30,35,0,0,5.47
2,28,27,50,70,0,0,6.79
2,106,7,10,20,9,2,3.46
2,36,30,40,50,0,0,3.60
2,142,27,40,60,0,0,6.94
2,19,5,5,6,4,6,2.33
2,140,54,60,65,0,0,4.35
2,56,13,15,20,5,2,6.49
2,76,36,20,35,2,0,3.34
2,97,56,40,50,0,0,2.59
2,21,7,7,7,8,8,4.97
2,84,43,40,50,0,0,5.51
2,34,7,7,7,8,8,3.16
2,121,33,30,40,0,0,3.18
2,70,47,50,60,0,0,2.73
2,32,134,70,80,0,0,1.67
2,41,8,7,9,8,10,5.34
2,35,61,40,60,0,0,6.98
2,111,50,30,50,0,0,3.19
2,75,2,2,2,0,0,1.28
2,86,85,30,60,0,0,5.84
2,87,4,4,4,2,2,3.05
2,40,59,45,70,0,0,4.74
2,139,115,60,70,0,0,2.46
2,60,11,15,25,5,0,4.04
2,114,88,60,70,0,0,4.44
2,150,17,25,35,0,0,4.34
2,110,10,15,30,5,0,5.10
2,24,121,70,80,0,0,7.07
2,2,58,30,60,0,0,4.52
2,73,96,30,50,0,0,2.99
2,49,15,20,30,2,0,4.56
